Object URL,Tags
"https://d1qs43ndkrnxwa.cloudfront.net/loris/co6/6429.jp2/full/680,/0/default.jpg","""no person:Clarifai, food:Clarifai, container:Clarifai, people:Clarifai, grow:Clarifai, one:Clarifai, jar:Clarifai, cooking:Clarifai, kitchenware:Clarifai, art:Clarifai, business:Clarifai, still life:Clarifai, man:Clarifai, retro:Clarifai, adult:Clarifai, indoors:Clarifai, woman:Clarifai, money:Clarifai, bowl:Clarifai, science:Clarifai, brown wooden framed wall decor:CloudSight, bread beside jar painting:CloudSight Hybrid, still life:Google Vision, painting:Google Vision, still life photography:Google Vision, dishware:Google Vision, plate:Google Vision, serveware:Google Vision, photography:Google Vision, artwork:Google Vision, tableware:Google Vision, dinnerware set:Google Vision, painting:Amazon Rekognition, art:Amazon Rekognition, pottery:Amazon Rekognition, goblet:Amazon Rekognition, glass:Amazon Rekognition, cup:Amazon Rekognition, coffee cup:Amazon Rekognition, furniture:Amazon Rekognition, saucer:Amazon Rekognition, food:Amazon Rekognition, bread:Amazon Rekognition, alcohol:Amazon Rekognition, beer:Amazon Rekognition, beverage:Amazon Rekognition, drink:Amazon Rekognition, jug:Amazon Rekognition, bell jar:IBM Visual Recognition, protective covering:IBM Visual Recognition, lp:IBM Visual Recognition, memory device:IBM Visual Recognition, drum:IBM Visual Recognition, percussion instrument:IBM Visual Recognition, musical instrument:IBM Visual Recognition, phonograph record:IBM Visual Recognition, recording:IBM Visual Recognition, indoors:IBM Visual Recognition, light brown color:IBM Visual Recognition, reddish brown color:IBM Visual Recognition, a cup of coffee:Microsoft Computer Vision, sitting:Microsoft Computer Vision, small:Microsoft Computer Vision, old:Microsoft Computer Vision, table:Microsoft Computer Vision, brown:Microsoft Computer Vision, food:Microsoft Computer Vision, banana:Microsoft Computer Vision, man:Microsoft Computer Vision, black:Microsoft Computer Vision, cup:Microsoft Computer Vision, white:Microsoft Computer Vision, plate:Microsoft Computer Vision, holding:Microsoft Computer Vision, woman:Microsoft Computer Vision, red:Microsoft Computer Vision, cat:Microsoft Computer Vision"","
https://lh6.ggpht.com/dXQZuPrbO3uX_LkMicRkhxFVJ4eJtoxWfFsN74Ersv1GUa4xjfdQC1GskglT6A=s1200,"""street:Clarifai, room:Clarifai, chair:Clarifai, no person:Clarifai, furniture:Clarifai, people:Clarifai, monochrome:Clarifai, seat:Clarifai, city:Clarifai, indoors:Clarifai, window:Clarifai, desk:Clarifai, table:Clarifai, architecture:Clarifai, house:Clarifai, urban:Clarifai, family:Clarifai, business:Clarifai, art:Clarifai, office:Clarifai, black wooden framed glass panel:CloudSight, gray gang chair and graffiti wall art:CloudSight Hybrid, black:Google Vision, black-and-white:Google Vision, room:Google Vision, monochrome:Google Vision, furniture:Google Vision, interior design:Google Vision, table:Google Vision, monochrome photography:Google Vision, still life photography:Google Vision, photography:Google Vision, chair:Amazon Rekognition, furniture:Amazon Rekognition, human:Amazon Rekognition, person:Amazon Rekognition, table:Amazon Rekognition, road:Amazon Rekognition, street:Amazon Rekognition, building:Amazon Rekognition, town:Amazon Rekognition, urban:Amazon Rekognition, city:Amazon Rekognition, indoors:Amazon Rekognition, electronics:Amazon Rekognition, wall:Amazon Rekognition, leisure activities:Amazon Rekognition, alleyway:Amazon Rekognition, alley:Amazon Rekognition, alley:IBM Visual Recognition, laundry:IBM Visual Recognition, office:IBM Visual Recognition, building:IBM Visual Recognition, basement:IBM Visual Recognition, support:IBM Visual Recognition, supporting structure:IBM Visual Recognition, indoors:IBM Visual Recognition, gray color:IBM Visual Recognition, black color:IBM Visual Recognition, a chair in a room:Microsoft Computer Vision, indoor:Microsoft Computer Vision, room:Microsoft Computer Vision, table:Microsoft Computer Vision, furniture:Microsoft Computer Vision, living:Microsoft Computer Vision, chair:Microsoft Computer Vision, window:Microsoft Computer Vision, sitting:Microsoft Computer Vision, photo:Microsoft Computer Vision, small:Microsoft Computer Vision, white:Microsoft Computer Vision, bed:Microsoft Computer Vision, desk:Microsoft Computer Vision, black:Microsoft Computer Vision, laptop:Microsoft Computer Vision, bench:Microsoft Computer Vision, computer:Microsoft Computer Vision, kitchen:Microsoft Computer Vision, old:Microsoft Computer Vision, bedroom:Microsoft Computer Vision, covered:Microsoft Computer Vision, woman:Microsoft Computer Vision, stove:Microsoft Computer Vision"","
https://lh6.ggpht.com/qVIUwdnMPE_xzQL7REk37fQV3yukUiqH1uNZlW4RxIuhtsfwHO4HhE7-EkYk=s1200,"""painting:Clarifai, art:Clarifai, illustration:Clarifai, nymph:Clarifai, woman:Clarifai, vintage:Clarifai, artistic:Clarifai, print:Clarifai, people:Clarifai, impressionism:Clarifai, retro:Clarifai, wear:Clarifai, dress:Clarifai, portrait:Clarifai, princess:Clarifai, fashion:Clarifai, canvas:Clarifai, pastel:Clarifai, fairy:Clarifai, one:Clarifai, woman in white dress painting:CloudSight, woman in white top painting:CloudSight Hybrid, painting:Google Vision, lady:Google Vision, portrait:Google Vision, art:Google Vision, watercolor paint:Google Vision, self-portrait:Google Vision, retro style:Google Vision, visual arts:Google Vision, modern art:Google Vision, art:Amazon Rekognition, painting:Amazon Rekognition, person:Amazon Rekognition, human:Amazon Rekognition, portrait:Amazon Rekognition, photo:Amazon Rekognition, photography:Amazon Rekognition, face:Amazon Rekognition, apparel:Amazon Rekognition, clothing:Amazon Rekognition, person:IBM Visual Recognition, oil paint:IBM Visual Recognition, paint:IBM Visual Recognition, clothing:IBM Visual Recognition, headdress:IBM Visual Recognition, reddish orange color:IBM Visual Recognition, luisa casati looking at the camera:Microsoft Computer Vision, looking:Microsoft Computer Vision, wearing:Microsoft Computer Vision, front:Microsoft Computer Vision, standing:Microsoft Computer Vision, holding:Microsoft Computer Vision, old:Microsoft Computer Vision, woman:Microsoft Computer Vision, hair:Microsoft Computer Vision, glass:Microsoft Computer Vision, man:Microsoft Computer Vision, large:Microsoft Computer Vision, young:Microsoft Computer Vision, display:Microsoft Computer Vision, water:Microsoft Computer Vision"","
"https://d1qs43ndkrnxwa.cloudfront.net/loris/co6/34087.jp2/full/680,/0/default.jpg","""wood:Clarifai, retro:Clarifai, no person:Clarifai, alphabet:Clarifai, carpentry:Clarifai, furniture:Clarifai, carve:Clarifai, writing:Clarifai, empty:Clarifai, design:Clarifai, antique:Clarifai, art:Clarifai, old:Clarifai, rustic:Clarifai, disjunct:Clarifai, dirty:Clarifai, wooden:Clarifai, hardwood:Clarifai, typeset:Clarifai, typography:Clarifai, brown wooden 2-door cabinet:CloudSight, brown furniture leg:CloudSight Hybrid, wood:Google Vision, stick:Amazon Rekognition, cane:Amazon Rekognition, tool:Amazon Rekognition, axe:Amazon Rekognition, ax head:IBM Visual Recognition, inclined plane:IBM Visual Recognition, machine:IBM Visual Recognition, mechanical device:IBM Visual Recognition, hatchet:IBM Visual Recognition, ax:IBM Visual Recognition, cutlery:IBM Visual Recognition, tool:IBM Visual Recognition, boomerang:IBM Visual Recognition, weapon:IBM Visual Recognition, tomahawk:IBM Visual Recognition, stick:IBM Visual Recognition, reddish brown color:IBM Visual Recognition, dark red color:IBM Visual Recognition, a wooden table:Microsoft Computer Vision, wooden:Microsoft Computer Vision, dark:Microsoft Computer Vision, sitting:Microsoft Computer Vision, table:Microsoft Computer Vision, mirror:Microsoft Computer Vision, standing:Microsoft Computer Vision, room:Microsoft Computer Vision, man:Microsoft Computer Vision"","
https://lh5.ggpht.com/WhgGUr6UInPUX3ilvSDgiMBPMVPlR_itZMIXvPIvJbd38ceOHcuSkZ6FzLP0=s1200,"""painting:Clarifai, art:Clarifai, illustration:Clarifai, tree:Clarifai, no person:Clarifai, religion:Clarifai, travel:Clarifai, visuals:Clarifai, cave:Clarifai, old:Clarifai, landscape:Clarifai, nature:Clarifai, color:Clarifai, wall:Clarifai, image:Clarifai, fall:Clarifai, artistic:Clarifai, wood:Clarifai, deep:Clarifai, print:Clarifai, green and brown abstract painting:CloudSight, painting of trees:CloudSight Hybrid, painting:Google Vision, art:Google Vision, modern art:Google Vision, visual arts:Google Vision, watercolor paint:Google Vision, acrylic paint:Google Vision, tree:Google Vision, landscape:Google Vision, artwork:Google Vision, formation:Google Vision, art:Amazon Rekognition, painting:Amazon Rekognition, plant:Amazon Rekognition, nature:Amazon Rekognition, mural:Amazon Rekognition, oil paint:IBM Visual Recognition, paint:IBM Visual Recognition, indoors:IBM Visual Recognition, nature:IBM Visual Recognition, fabric:IBM Visual Recognition, olive green color:IBM Visual Recognition, greenishness color:IBM Visual Recognition, a painting of a canyon:Microsoft Computer Vision, canyon:Microsoft Computer Vision, mountain:Microsoft Computer Vision, grass:Microsoft Computer Vision, forest:Microsoft Computer Vision, old:Microsoft Computer Vision, painting:Microsoft Computer Vision, field:Microsoft Computer Vision, colorful:Microsoft Computer Vision, grazing:Microsoft Computer Vision, train:Microsoft Computer Vision"","
https://lh3.ggpht.com/TbYpthtj7II7CaV17DryD2fG_xMOyCgOm_c5JEHZxf5hydaYCJYkdTJYtpxfFQ=s1200,"""art:Clarifai, painting:Clarifai, canvas:Clarifai, artistic:Clarifai, illustration:Clarifai, visuals:Clarifai, graphic:Clarifai, abstract:Clarifai, texture:Clarifai, watercolor:Clarifai, color:Clarifai, pastel:Clarifai, design:Clarifai, creativity:Clarifai, impression:Clarifai, pattern:Clarifai, water:Clarifai, paper:Clarifai, brush:Clarifai, stain:Clarifai, green and blue abstract painting:CloudSight, trees and grass painting:CloudSight Hybrid, painting:Google Vision, acrylic paint:Google Vision, art:Google Vision, water:Google Vision, watercolor paint:Google Vision, visual arts:Google Vision, wave:Google Vision, modern art:Google Vision, landscape:Google Vision, wind wave:Google Vision, art:Amazon Rekognition, painting:Amazon Rekognition, nature:Amazon Rekognition, outdoors:Amazon Rekognition, animal:Amazon Rekognition, modern art:Amazon Rekognition, bird:Amazon Rekognition, oil paint:IBM Visual Recognition, paint:IBM Visual Recognition, encaustic paint:IBM Visual Recognition, ultramarine color:IBM Visual Recognition, greenish blue color:IBM Visual Recognition, a painting of a waterfall:Microsoft Computer Vision, painting:Microsoft Computer Vision, mountain:Microsoft Computer Vision, bird:Microsoft Computer Vision, riding:Microsoft Computer Vision, man:Microsoft Computer Vision, water:Microsoft Computer Vision, standing:Microsoft Computer Vision, sitting:Microsoft Computer Vision, brown:Microsoft Computer Vision, large:Microsoft Computer Vision, blue:Microsoft Computer Vision, waterfall:Microsoft Computer Vision, covered:Microsoft Computer Vision, young:Microsoft Computer Vision, horse:Microsoft Computer Vision, colorful:Microsoft Computer Vision, surfing:Microsoft Computer Vision, group:Microsoft Computer Vision, field:Microsoft Computer Vision, grazing:Microsoft Computer Vision, wave:Microsoft Computer Vision, zebra:Microsoft Computer Vision, animal:Microsoft Computer Vision, white:Microsoft Computer Vision, snow:Microsoft Computer Vision, laying:Microsoft Computer Vision, herd:Microsoft Computer Vision"","
https://upload.wikimedia.org/wikipedia/commons/d/df/Paul_C%C3%A9zanne_-_Interior_of_a_forest_-_Google_Art_Project.jpg,"""wood:Clarifai, tree:Clarifai, leaf:Clarifai, nature:Clarifai, landscape:Clarifai, jungle:Clarifai, no person:Clarifai, mist:Clarifai, rainforest:Clarifai, dawn:Clarifai, desktop:Clarifai, color:Clarifai, fall:Clarifai, park:Clarifai, branch:Clarifai, lush:Clarifai, guidance:Clarifai, flora:Clarifai, summer:Clarifai, barbaric:Clarifai, offensive:CloudSight, green trees painting:CloudSight Hybrid, tree:Google Vision, green:Google Vision, forest:Google Vision, natural environment:Google Vision, nature:Google Vision, northern hardwood forest:Google Vision, woodland:Google Vision, old-growth forest:Google Vision, vegetation:Google Vision, tropical and subtropical coniferous forests:Google Vision, painting:Amazon Rekognition, art:Amazon Rekognition, cottage:Amazon Rekognition, house:Amazon Rekognition, building:Amazon Rekognition, housing:Amazon Rekognition, plant:Amazon Rekognition, tree:Amazon Rekognition, outdoors:Amazon Rekognition, forest:IBM Visual Recognition, plant:IBM Visual Recognition, rainforest:IBM Visual Recognition, nature:IBM Visual Recognition, alpine ash:IBM Visual Recognition, eucalyptus:IBM Visual Recognition, tree:IBM Visual Recognition, new zealand beech:IBM Visual Recognition, black beech:IBM Visual Recognition, loblolly pine:IBM Visual Recognition, pine tree:IBM Visual Recognition, greenishness color:IBM Visual Recognition, a tree in a forest:Microsoft Computer Vision, grass:Microsoft Computer Vision, plant:Microsoft Computer Vision, tree:Microsoft Computer Vision, forest:Microsoft Computer Vision, green:Microsoft Computer Vision, field:Microsoft Computer Vision, wooded:Microsoft Computer Vision, area:Microsoft Computer Vision, sitting:Microsoft Computer Vision, grazing:Microsoft Computer Vision, red:Microsoft Computer Vision, black:Microsoft Computer Vision, standing:Microsoft Computer Vision, bench:Microsoft Computer Vision, large:Microsoft Computer Vision, giraffe:Microsoft Computer Vision, yellow:Microsoft Computer Vision, grassy:Microsoft Computer Vision, white:Microsoft Computer Vision, group:Microsoft Computer Vision"","
https://lh3.ggpht.com/H8iLs4PJZLlbpq4k9TL8BWaxWh9Tr3y369NLzHiDn5qWYwnF3GO0Uueij5U=s1200,"""art:Clarifai, portrait:Clarifai, one:Clarifai, no person:Clarifai, wear:Clarifai, people:Clarifai, adult:Clarifai, paper:Clarifai, vintage:Clarifai, retro:Clarifai, painting:Clarifai, woman:Clarifai, print:Clarifai, monochrome:Clarifai, snow:Clarifai, man:Clarifai, nude:Clarifai, antique:Clarifai, desktop:Clarifai, illustration:Clarifai, offensive:CloudSight, helga matura grayscale photo:CloudSight Hybrid, photograph:Google Vision, lady:Google Vision, portrait:Google Vision, photography:Google Vision, black-and-white:Google Vision, art:Google Vision, stock photography:Google Vision, drawing:Google Vision, chest:Google Vision, long hair:Google Vision, art:Amazon Rekognition, drawing:Amazon Rekognition, painting:Amazon Rekognition, face:Amazon Rekognition, sketch:Amazon Rekognition, skin:Amazon Rekognition, outdoors:Amazon Rekognition, canvas:Amazon Rekognition, photo:Amazon Rekognition, photography:Amazon Rekognition, portrait:Amazon Rekognition, nature:Amazon Rekognition, person:IBM Visual Recognition, painting:IBM Visual Recognition, passe-partout (frame):IBM Visual Recognition, framework:IBM Visual Recognition, supporting structure:IBM Visual Recognition, silverpoint:IBM Visual Recognition, black color:IBM Visual Recognition, ash grey color:IBM Visual Recognition, a waterfall in the background:Microsoft Computer Vision, photo:Microsoft Computer Vision, white:Microsoft Computer Vision, waterfall:Microsoft Computer Vision, laying:Microsoft Computer Vision, water:Microsoft Computer Vision, cat:Microsoft Computer Vision, man:Microsoft Computer Vision"","
https://upload.wikimedia.org/wikipedia/commons/1/19/Edward_Burne-Jones_-_Ariadne_-_Google_Art_Project.jpg,"""people:Clarifai, painting:Clarifai, portrait:Clarifai, art:Clarifai, one:Clarifai, adult:Clarifai, wear:Clarifai, woman:Clarifai, print:Clarifai, illustration:Clarifai, coat:Clarifai, veil:Clarifai, outerwear:Clarifai, vintage:Clarifai, lid:Clarifai, retro:Clarifai, man:Clarifai, model:Clarifai, girl:Clarifai, music:Clarifai, black and yellow long sleeve shirt:CloudSight, woman wearing black dress holding drinking glass painting \\:CloudSight Hybrid, painting:Google Vision, art:Google Vision, portrait:Google Vision, art:Amazon Rekognition, painting:Amazon Rekognition, human:Amazon Rekognition, person:Amazon Rekognition, apparel:Amazon Rekognition, clothing:Amazon Rekognition, oil paint:IBM Visual Recognition, paint:IBM Visual Recognition, person:IBM Visual Recognition, clothing:IBM Visual Recognition, fish:IBM Visual Recognition, bottle green color:IBM Visual Recognition, a man standing in front of a door:Microsoft Computer Vision, man:Microsoft Computer Vision, standing:Microsoft Computer Vision, person:Microsoft Computer Vision, holding:Microsoft Computer Vision, front:Microsoft Computer Vision, black:Microsoft Computer Vision, walking:Microsoft Computer Vision, wearing:Microsoft Computer Vision, young:Microsoft Computer Vision, street:Microsoft Computer Vision, door:Microsoft Computer Vision, boy:Microsoft Computer Vision, large:Microsoft Computer Vision, suit:Microsoft Computer Vision, riding:Microsoft Computer Vision, water:Microsoft Computer Vision, rain:Microsoft Computer Vision, old:Microsoft Computer Vision, umbrella:Microsoft Computer Vision, board:Microsoft Computer Vision, night:Microsoft Computer Vision, white:Microsoft Computer Vision, room:Microsoft Computer Vision"","
"https://d1qs43ndkrnxwa.cloudfront.net/loris/co6/106817.jp2/full/680,/0/default.jpg","""no person:Clarifai, one:Clarifai, wear:Clarifai, isolated:Clarifai, fashion:Clarifai, man:Clarifai, figure:Clarifai, steel:Clarifai, sculpture:Clarifai, woman:Clarifai, cutout:Clarifai, leather:Clarifai, adult:Clarifai, indoors:Clarifai, people:Clarifai, retro:Clarifai, military:Clarifai, contemporary:Clarifai, chrome:Clarifai, glazed:Clarifai, black handled knife with sheath:CloudSight, man wearing coat figurine:CloudSight Hybrid, figurine:Google Vision, standing:Google Vision, sculpture:Google Vision, outerwear:Google Vision, formal wear:Google Vision, gentleman:Google Vision, toy:Google Vision, statue:Google Vision, neck:Google Vision, art:Google Vision, jar:Amazon Rekognition, pottery:Amazon Rekognition, vase:Amazon Rekognition, appliance:Amazon Rekognition, coat:Amazon Rekognition, overcoat:Amazon Rekognition, clothing:Amazon Rekognition, apparel:Amazon Rekognition, museum (indoor):IBM Visual Recognition, cruet (bottle):IBM Visual Recognition, bottle:IBM Visual Recognition, toby jug:IBM Visual Recognition, drinking vessel:IBM Visual Recognition, lamp:IBM Visual Recognition, bottle green color:IBM Visual Recognition, charcoal color:IBM Visual Recognition, indoor:Microsoft Computer Vision, table:Microsoft Computer Vision, sitting:Microsoft Computer Vision, black:Microsoft Computer Vision, pair:Microsoft Computer Vision, clock:Microsoft Computer Vision, white:Microsoft Computer Vision, desk:Microsoft Computer Vision, holding:Microsoft Computer Vision, standing:Microsoft Computer Vision"","
