Object URL,Tags
https://collectionapi.metmuseum.org/api/collection/v1/iiif/199737/1372219/main-image,"""porcelain: 3, earthenware: 3, art: 2, pottery: 2, tableware: 2, ceramic: 2, plate: 2, utensil: 2, no person: 1, design: 1, round: 1, ornate: 1, round out: 1, decoration: 1, illustration: 1, handmade: 1, pattern: 1, shape: 1, dish: 1, antique: 1, artistic: 1, round white and blue ceramic plate: 1, round multicolored ceramic plate decor: 1, dishware: 1, platter: 1, circle: 1, serveware: 1, emblem: 1, bowl: 1, rug: 1, saucer: 1, majolica earthenware: 1, faience eartherware: 1, ultramarine color: 1, jade green color: 1, a gold coin: 1, colorful: 1, decorated: 1, white: 1, black: 1, large: 1, red: 1, gold: 1, painted: 1, blue: 1, yellow: 1"","
https://collectionapi.metmuseum.org/api/collection/v1/iiif/282043/608594/main-image,"""portrait: 2, art: 2, man: 2, woman: 2, photography: 2, photo: 2, people: 1, one: 1, lid: 1, adult: 1, veil: 1, wear: 1, cap: 1, military: 1, profile: 1, facial hair: 1, vintage: 1, painting: 1, sepia: 1, retro: 1, royalty: 1, military uniform: 1, man wearing black suit jacket photo: 1, woman wearing headband: 1, photograph: 1, headgear: 1, history: 1, vintage clothing: 1, person: 1, human: 1, face: 1, head: 1, accessories: 1, accessory: 1, jewelry: 1, archaeology: 1, passe-partout (frame): 1, framework: 1, supporting structure: 1, frame: 1, picture frame: 1, book: 1, book jacket: 1, wrapping: 1, maroon color: 1, a black and white photo of a person: 1, black: 1, white: 1, monitor: 1, sitting: 1, old: 1, food: 1, holding: 1, standing: 1, cat: 1"","
https://collectionapi.metmuseum.org/api/collection/v1/iiif/488030/1006992/restricted,"""nature: 4, landscape: 3, hill: 3, field: 3, mountain: 2, outdoors: 2, sky: 2, grass: 2, countryside: 2, farm: 2, rural: 2, painting: 2, no person: 1, tree: 1, valley: 1, scenic: 1, agriculture: 1, dawn: 1, travel: 1, cropland: 1, sunset: 1, brown and green trees painting: 1, green leaf tree: 1, natural landscape: 1, watercolor paint: 1, rural area: 1, plain: 1, acrylic paint: 1, art: 1, building: 1, housing: 1, scenery: 1, house: 1, grassland: 1, hut: 1, oil paint: 1, paint: 1, hay: 1, fodder: 1, feed: 1, food: 1, slope: 1, natural elevation: 1, olive green color: 1, ultramarine color: 1, a waterfall with a mountain in the background: 1, outdoor: 1, sheep: 1, water: 1, rock: 1, large: 1, grazing: 1, view: 1, waterfall: 1, old: 1, green: 1, standing: 1, rocky: 1, horse: 1, many: 1, covered: 1, herd: 1, grassy: 1, man: 1, flock: 1, river: 1"","
https://collectionapi.metmuseum.org/api/collection/v1/iiif/444897/898260/main-image,"""pattern: 3, white: 3, blue: 3, art: 2, design: 2, no person: 1, illustration: 1, desktop: 1, paper: 1, vintage: 1, decoration: 1, abstract: 1, retro: 1, symbol: 1, card: 1, color: 1, one: 1, flower: 1, texture: 1, still life: 1, container: 1, cutout: 1, and green floral textile: 1, orange and blue floral board: 1, textile: 1, visual arts: 1, porcelain: 1, pottery: 1, rug: 1, embroidery: 1, graphics: 1, floral design: 1, clutch bag: 1, handbag: 1, purse: 1, bag: 1, etui (ladies bag): 1, pencil box: 1, box: 1, cardcase: 1, utensil: 1, food: 1, fabric: 1, ultramarine color: 1, thing: 1, decorated: 1, sitting: 1, table: 1, colorful: 1, side: 1, large: 1, yellow: 1, board: 1, red: 1, vase: 1"","
https://collectionapi.metmuseum.org/api/collection/v1/iiif/470599/1563186/main-image,"""sculpture: 2, statue: 2, art: 2, museum: 2, marble: 2, stone: 2, building: 2, monument: 1, old: 1, travel: 1, architecture: 1, ancient: 1, grave: 1, religion: 1, urban: 1, city: 1, church: 1, cemetery: 1, lion: 1, god: 1, offensive: 1, knight statue: 1, classical sculpture: 1, stone carving: 1, carving: 1, relief: 1, visual arts: 1, soil: 1, archaeology: 1, flagstone: 1, sarcophagus  coffin: 1, box: 1, memorial: 1, stele (stone slab with markings): 1, gargoyle (water spout): 1, alabaster color: 1, stuffed: 1, sitting: 1, teddy: 1, sidewalk: 1, bear: 1, laying: 1, food: 1, table: 1, floor: 1, lying: 1, feet: 1, dog: 1, holding: 1, large: 1, board: 1, baby: 1, man: 1, cutting: 1, standing: 1, kitchen: 1, street: 1, white: 1"","
https://collectionapi.metmuseum.org/api/collection/v1/iiif/337496/739534/main-image,"""portrait: 3, face: 3, person: 3, old: 2, art: 2, man: 2, hair: 2, head: 2, photo: 2, people: 1, woman: 1, one: 1, eye: 1, girl: 1, texture: 1, vintage: 1, paper: 1, fashion: 1, sepia: 1, antique: 1, desktop: 1, adult: 1, black and white abstract painting: 1, womans face: 1, forehead: 1, facial hair: 1, eyebrow: 1, nose: 1, chin: 1, self-portrait: 1, painting: 1, human: 1, drawing: 1, photography: 1, sketch: 1, silverpoint: 1, gray color: 1, ash grey color: 1, a person looking at the camera: 1, text: 1, book: 1, looking: 1, sitting: 1, young: 1, white: 1, cat: 1, standing: 1"","
https://collectionapi.metmuseum.org/api/collection/v1/iiif/591854/1229683/restricted,"""art: 3, painting: 3, illustration: 2, architecture: 2, building: 2, room: 2, old: 2, clock: 2, house: 1, print: 1, people: 1, no person: 1, bird: 1, lamp: 1, family: 1, vintage: 1, furniture: 1, wood: 1, window: 1, lithograph: 1, woman: 1, brown wooden framed wall decor: 1, brown bird house illustration: 1, visual arts: 1, tower: 1, clock tower: 1, human: 1, person: 1, drawing: 1, cuckoo clock: 1, timepiece: 1, measuring instrument: 1, kachina dolls: 1, shadow box: 1, box: 1, light brown color: 1, dark red color: 1, a bedroom with a bed and a mirror: 1, indoor: 1, photo: 1, sitting: 1, small: 1, items: 1, mirror: 1, table: 1, various: 1, brown: 1, cat: 1, black: 1, bed: 1, man: 1, living: 1, hanging: 1, laying: 1, sink: 1, bedroom: 1, kitchen: 1, white: 1, holding: 1, stove: 1, display: 1, sleeping: 1"","
https://collectionapi.metmuseum.org/api/collection/v1/iiif/553045/1212488/main-image,"""figurine: 3, sculpture: 2, art: 2, antique: 2, statue: 2, bronze: 2, no person: 1, carpentry: 1, metalwork: 1, one: 1, ancient: 1, wood: 1, retro: 1, figure: 1, old: 1, people: 1, steel: 1, woman: 1, arts and crafts: 1, traditional: 1, man: 1, brass-colored metal frame: 1, gray and brown figurine: 1, bronze sculpture: 1, metal: 1, monument: 1, nonbuilding structure: 1, toy: 1, architecture: 1, building: 1, symbol: 1, emblem: 1, column: 1, pillar: 1, person: 1, human: 1, totem: 1, tiki: 1, reliquary container: 1, oil lamp: 1, lamp: 1, safety lamp: 1, mouthpiece: 1, acoustic device: 1, controller: 1, game equipment: 1, alabaster color: 1, ultramarine color: 1, thing: 1, indoor: 1, sitting: 1, table: 1, clock: 1, wooden: 1, brown: 1, tall: 1, orange: 1, large: 1, display: 1, standing: 1, cat: 1, vase: 1, holding: 1"","
https://collectionapi.metmuseum.org/api/collection/v1/iiif/107375/272802/main-image,"""clothing: 4, coat: 4, jacket: 3, fashion: 2, woman: 2, man: 2, dress: 2, costume: 2, red: 2, sleeve: 2, fur: 2, person: 2, winter: 1, portrait: 1, wear: 1, leather: 1, studio: 1, model: 1, art: 1, adult: 1, traditional: 1, retro: 1, girl: 1, one: 1, elegant: 1, christmas: 1, womens red and brown long sleeve dress: 1, red and gold traditional dress on white background: 1, outerwear: 1, maroon: 1, robe: 1, velvet: 1, apparel: 1, overcoat: 1, human: 1, long sleeve: 1, toy: 1, doll: 1, garment: 1, overgarment: 1, jabot (ruffle of dress): 1, dolman jacket: 1, coating: 1, fabric: 1, dark red color: 1, indian red color: 1, a woman wearing a red dress standing in front of a coat: 1, wearing: 1, dressed: 1, phone: 1, cellphone: 1, looking: 1, lady: 1, hat: 1, standing: 1, outfit: 1, walking: 1, snow: 1, holding: 1, talking: 1, suit: 1, field: 1, covered: 1, large: 1, white: 1, head: 1, shirt: 1, street: 1, skiing: 1, umbrella: 1"","
https://collectionapi.metmuseum.org/api/collection/v1/iiif/544692/1212612/main-image,"""sculpture: 4, statue: 4, art: 3, temple: 2, old: 2, figurine: 2, archaeology: 2, stone: 2, person: 2, ancient: 1, buddha: 1, religion: 1, no person: 1, veil: 1, travel: 1, god: 1, culture: 1, museum: 1, grave: 1, antique: 1, spirituality: 1, gray and black ceramic figurine: 1, concrete statue: 1, stone carving: 1, classical sculpture: 1, forehead: 1, monument: 1, artifact: 1, stock photography: 1, human: 1, kneeling: 1, socle: 1, support: 1, supporting structure: 1, stele (stone slab with markings): 1, ancient person: 1, alabaster color: 1, a statue of a person: 1, sitting: 1, standing: 1, man: 1, suit: 1, wearing: 1, green: 1, brown: 1, gray: 1, clock: 1, tower: 1, large: 1, tall: 1, hat: 1, luggage: 1, brick: 1, white: 1, stacked: 1"","
